,ISU,KURS,DATE_START,DATE_END,PRIZNAK,MAIN_PLAN
7681,11910585497838532504,2,2019-09-01,2019-09-01 00:00:00,обучен,6572811899279529631
7682,11910585497838532504,2,2019-09-02,2020-02-03 00:00:00,обучен,18294236973528381523
7683,11910585497838532504,2,2020-02-04,2020-08-31 00:00:00,обучен,18294236973528381523
7684,11910585497838532504,3,2020-09-01,2020-09-01 00:00:00,обучен,18294236973528381523
7685,11910585497838532504,3,2020-09-02,2021-08-31 00:00:00,обучен,18294236973528381523
7686,18067829875833126979,1,2018-09-01,2019-08-31 00:00:00,обучен,7653827751193691771
7687,18067829875833126979,2,2019-09-01,2019-10-31 00:00:00,обучен,7653827751193691771
7688,18067829875833126979,2,2019-11-01,2020-02-04 00:00:00,отчисл,7653827751193691771
7689,18067829875833126979,1,2020-02-05,2020-08-31 00:00:00,обучен,7503493711579539790
7690,18067829875833126979,2,2020-09-01,2020-12-30 00:00:00,обучен,7503493711579539790
7691,18067829875833126979,2,2020-12-31,2021-08-31 00:00:00,обучен,7503493711579539790
7692,18067829875833126979,3,2021-09-01,2021-10-13 00:00:00,,7503493711579539790
7693,909844013590209974,1,2018-09-01,2019-08-31 00:00:00,обучен,12865915672479985300
7694,909844013590209974,2,2019-09-01,2020-08-31 00:00:00,обучен,12865915672479985300
7695,909844013590209974,3,2020-09-01,2021-08-31 00:00:00,обучен,12865915672479985300
7696,17684887127910507981,1,2018-09-01,2019-04-02 00:00:00,обучен,7653827751193691771
7697,14062596457078463460,1,2018-09-01,2019-06-24 00:00:00,обучен,15964954630669590273
7698,14062596457078463460,1,2019-06-25,2020-01-31 00:00:00,академ,15964954630669590273
7699,14062596457078463460,1,2020-02-01,2020-08-31 00:00:00,обучен,12049371784134624894
7700,14062596457078463460,2,2020-09-01,2020-09-03 00:00:00,обучен,12049371784134624894
7701,10053681877886910647,1,2018-09-01,2019-08-31 00:00:00,обучен,11431212469680648930
7702,10053681877886910647,2,2019-09-01,2019-11-04 00:00:00,обучен,11431212469680648930
7703,10053681877886910647,2,2019-11-05,2020-08-31 00:00:00,отчисл,11431212469680648930
7704,10053681877886910647,2,2020-09-01,2021-02-07 00:00:00,обучен,10435077932447846356
7705,10053681877886910647,2,2021-02-08,2021-03-15 00:00:00,обучен,10435077932447846356
7706,10053681877886910647,2,2021-03-16,2022-02-05 00:00:00,академ,10435077932447846356
7707,6334954263758691293,1,2018-09-01,2019-08-31 00:00:00,обучен,7653827751193691771
7708,6334954263758691293,2,2019-09-01,2019-12-29 00:00:00,обучен,7653827751193691771
7709,6334954263758691293,2,2019-12-30,2020-08-31 00:00:00,обучен,7653827751193691771
7710,6334954263758691293,3,2020-09-01,2021-08-31 00:00:00,обучен,7653827751193691771
7711,14840149192242538574,1,2018-09-01,2019-04-14 00:00:00,обучен,15964954630669590273
7712,8776102389186878537,1,2018-09-01,2019-06-17 00:00:00,обучен,1871881558734096666
7713,8776102389186878537,1,2019-06-18,2019-08-31 00:00:00,отчисл,1871881558734096666
7714,8776102389186878537,1,2019-09-01,2020-08-31 00:00:00,обучен,7697097018886390709
7715,8776102389186878537,2,2020-09-01,2020-12-30 00:00:00,обучен,7697097018886390709
7716,8776102389186878537,2,2020-12-31,2021-08-31 00:00:00,обучен,7697097018886390709
7717,16556413210260581388,1,2018-09-01,2019-08-31 00:00:00,обучен,6572811899279529631
7718,16556413210260581388,2,2019-09-01,2019-12-29 00:00:00,обучен,6572811899279529631
7719,16556413210260581388,2,2019-12-30,2020-02-03 00:00:00,обучен,6572811899279529631
7720,16556413210260581388,2,2020-02-04,2020-08-31 00:00:00,обучен,6572811899279529631
7721,16556413210260581388,3,2020-09-01,2021-08-31 00:00:00,обучен,6572811899279529631
7722,16527200971927112603,1,2018-09-01,2018-09-01 00:00:00,обучен,12395060292446625473
7723,16527200971927112603,1,2018-09-02,2019-06-02 00:00:00,обучен,12395060292446625473
7724,15997199962704140201,1,2018-09-01,2019-08-31 00:00:00,обучен,7653827751193691771
7725,15997199962704140201,2,2019-09-01,2020-08-31 00:00:00,обучен,7653827751193691771
7726,15997199962704140201,3,2020-09-01,2021-08-31 00:00:00,обучен,7653827751193691771
7727,16791290378578774023,1,2018-09-01,2018-09-01 00:00:00,обучен,6572811899279529631
7728,16791290378578774023,1,2018-09-02,2019-08-31 00:00:00,обучен,6572811899279529631
7729,16791290378578774023,2,2019-09-01,2020-02-03 00:00:00,обучен,6572811899279529631
7730,16791290378578774023,2,2020-02-04,2020-08-31 00:00:00,обучен,6572811899279529631
7731,16791290378578774023,3,2020-09-01,2021-08-31 00:00:00,обучен,6572811899279529631
7732,11146498619017060581,1,2018-09-01,2018-09-01 00:00:00,обучен,1278215119866583870
7733,11146498619017060581,1,2018-09-02,2019-08-31 00:00:00,обучен,1278215119866583870
7734,11146498619017060581,2,2019-09-01,2020-08-31 00:00:00,обучен,1278215119866583870
7735,11146498619017060581,3,2020-09-01,2021-08-31 00:00:00,обучен,1278215119866583870
7736,7076419342130036235,1,2018-09-01,2018-09-01 00:00:00,обучен,12395060292446625473
7737,7076419342130036235,1,2018-09-02,2019-08-31 00:00:00,обучен,12395060292446625473
7738,7076419342130036235,2,2019-09-01,2020-08-31 00:00:00,обучен,12395060292446625473
7739,7076419342130036235,3,2020-09-01,2021-08-31 00:00:00,обучен,12395060292446625473
7740,10979009016819738949,1,2018-09-01,2019-08-31 00:00:00,обучен,7202649173769482940
7741,10979009016819738949,2,2019-09-01,2020-08-31 00:00:00,обучен,7202649173769482940
7742,10979009016819738949,3,2020-09-01,2021-08-31 00:00:00,обучен,7202649173769482940
7743,5063127395095611741,1,2018-09-01,2019-08-31 00:00:00,обучен,5212477757657290292
7744,5063127395095611741,2,2019-09-01,2019-12-29 00:00:00,обучен,5212477757657290292
7745,5063127395095611741,2,2019-12-30,2020-08-31 00:00:00,обучен,5212477757657290292
7746,5063127395095611741,3,2020-09-01,2020-12-30 00:00:00,обучен,5212477757657290292
7747,5063127395095611741,3,2020-12-31,2021-08-31 00:00:00,обучен,5212477757657290292
7748,15690163065901174718,1,2020-02-05,2020-08-31 00:00:00,обучен,10435077932447846356
7749,15690163065901174718,2,2020-09-01,2020-12-30 00:00:00,обучен,10435077932447846356
7750,15690163065901174718,2,2020-12-31,2021-02-07 00:00:00,обучен,10435077932447846356
7751,15690163065901174718,2,2021-02-08,2021-08-31 00:00:00,обучен,10435077932447846356
7752,15010011603812392827,1,2018-09-01,2019-03-27 00:00:00,обучен,5746146425982766785
7753,1587596125569781230,1,2018-09-01,2019-08-31 00:00:00,обучен,14931126048775647281
7754,1587596125569781230,2,2019-09-01,2019-09-02 00:00:00,обучен,14931126048775647281
7755,1587596125569781230,2,2019-09-03,2020-09-02 00:00:00,академ,14931126048775647281
7756,6885879500191695147,1,2018-09-01,2019-08-31 00:00:00,обучен,15964954630669590273
7757,6885879500191695147,2,2019-09-01,2019-12-29 00:00:00,обучен,15964954630669590273
7758,6885879500191695147,2,2019-12-30,2020-05-24 00:00:00,обучен,15964954630669590273
7759,6885879500191695147,2,2020-05-25,2020-08-31 00:00:00,отчисл,15964954630669590273
7760,6885879500191695147,2,2020-09-01,2021-08-31 00:00:00,обучен,12049371784134624894
7761,6885879500191695147,3,2021-09-01,2021-10-26 00:00:00,,12049371784134624894
7762,8893232948663790633,1,2018-09-01,2019-08-31 00:00:00,обучен,15964954630669590273
7763,8893232948663790633,2,2019-09-01,2020-02-24 00:00:00,обучен,15964954630669590273
7764,8893232948663790633,2,2020-02-25,2020-08-31 00:00:00,академ,15964954630669590273
7765,8893232948663790633,2,2020-09-01,2021-02-23 00:00:00,обучен,12049371784134624894
7766,4819756879553595475,1,2018-09-01,2019-03-03 00:00:00,обучен,7653827751193691771
7767,3918511996150944054,1,2018-09-01,2019-03-27 00:00:00,обучен,11431212469680648930
7768,871796608754195175,1,2018-09-01,2019-03-12 00:00:00,обучен,7653827751193691771
7769,6905302418811441057,1,2018-09-01,2019-08-31 00:00:00,обучен,5212477757657290292
7770,6905302418811441057,2,2019-09-01,2019-12-29 00:00:00,обучен,5212477757657290292
7771,6905302418811441057,2,2019-12-30,2020-04-20 00:00:00,обучен,5212477757657290292
7772,6905302418811441057,2,2020-04-21,2020-08-31 00:00:00,академ,5212477757657290292
7773,6905302418811441057,2,2020-09-01,2020-09-01 00:00:00,обучен,5212477757657290292
7774,6905302418811441057,2,2020-09-02,2020-09-02 00:00:00,обучен,4250971552620270496
7775,6905302418811441057,2,2020-09-03,2021-08-31 00:00:00,обучен,2664839442965321101
7776,6784599535324206862,1,2018-09-01,2019-08-31 00:00:00,обучен,3299769316445740287
7777,6784599535324206862,2,2019-09-01,2020-08-31 00:00:00,обучен,3299769316445740287
7778,6784599535324206862,3,2020-09-01,2021-08-31 00:00:00,обучен,3299769316445740287
7779,3617970999641332253,1,2018-09-01,2019-08-31 00:00:00,обучен,7653827751193691771
7780,3617970999641332253,2,2019-09-01,2019-11-05 00:00:00,обучен,7653827751193691771
7781,1938664632704715327,1,2018-09-01,2018-09-01 00:00:00,обучен,6572811899279529631
7782,1938664632704715327,1,2018-09-02,2019-08-31 00:00:00,обучен,6572811899279529631
7783,1938664632704715327,2,2019-09-01,2020-02-03 00:00:00,обучен,6572811899279529631
7784,1938664632704715327,2,2020-02-04,2020-08-31 00:00:00,обучен,6572811899279529631
7785,1938664632704715327,3,2020-09-01,2021-08-31 00:00:00,обучен,6572811899279529631
7786,11341684892173829927,1,2018-09-01,2019-08-31 00:00:00,обучен,17191649998184577214
7787,11341684892173829927,2,2019-09-01,2020-08-31 00:00:00,обучен,17191649998184577214
7788,11341684892173829927,3,2020-09-01,2020-09-02 00:00:00,обучен,17191649998184577214
7789,11341684892173829927,3,2020-09-03,2021-08-31 00:00:00,обучен,17191649998184577214
7790,16954902799476185128,1,2018-09-01,2019-08-31 00:00:00,обучен,11686819870063525140
7791,16954902799476185128,2,2019-09-01,2020-02-04 00:00:00,обучен,11686819870063525140
7792,16954902799476185128,2,2020-02-05,2020-08-31 00:00:00,обучен,7653827751193691771
7793,16954902799476185128,3,2020-09-01,2020-12-30 00:00:00,обучен,7653827751193691771
7794,16954902799476185128,3,2020-12-31,2021-08-31 00:00:00,обучен,7653827751193691771
7795,12118861439147451377,1,2018-09-01,2019-06-05 00:00:00,обучен,7653827751193691771
7796,12118861439147451377,1,2019-06-06,2020-06-05 00:00:00,академ,7653827751193691771
7797,12118861439147451377,1,2020-06-06,2021-05-24 00:00:00,академ,7653827751193691771
7798,10054136195110863380,1,2018-09-01,2019-08-31 00:00:00,обучен,7653827751193691771
7799,10054136195110863380,2,2019-09-01,2019-10-31 00:00:00,обучен,7653827751193691771
7800,10054136195110863380,2,2019-11-01,2020-02-04 00:00:00,отчисл,7653827751193691771
7801,10054136195110863380,1,2020-02-05,2020-08-31 00:00:00,обучен,7503493711579539790
7802,10054136195110863380,2,2020-09-01,2021-08-31 00:00:00,обучен,7503493711579539790
7803,10054136195110863380,3,2021-09-01,2021-10-31 00:00:00,,7503493711579539790
7804,2949616683625143097,1,2018-09-01,2018-09-01 00:00:00,обучен,1278215119866583870
7805,2949616683625143097,1,2018-09-02,2019-08-31 00:00:00,обучен,1278215119866583870
7806,2949616683625143097,2,2019-09-01,2020-08-31 00:00:00,обучен,1278215119866583870
7807,2949616683625143097,3,2020-09-01,2021-08-31 00:00:00,обучен,1278215119866583870
7808,6392531504106649195,1,2018-09-01,2018-09-01 00:00:00,обучен,6572811899279529631
7809,6392531504106649195,1,2018-09-02,2019-08-31 00:00:00,обучен,6572811899279529631
7810,6392531504106649195,2,2019-09-01,2020-02-03 00:00:00,обучен,6572811899279529631
7811,6392531504106649195,2,2020-02-04,2020-08-31 00:00:00,обучен,6572811899279529631
7812,6392531504106649195,3,2020-09-01,2021-08-31 00:00:00,обучен,6572811899279529631
7813,3639343051840774726,1,2018-09-01,2019-08-31 00:00:00,обучен,5746146425982766785
7814,3639343051840774726,2,2019-09-01,2019-12-29 00:00:00,обучен,5746146425982766785
7815,3639343051840774726,2,2019-12-30,2020-08-31 00:00:00,обучен,5746146425982766785
7816,3639343051840774726,3,2020-09-01,2020-12-30 00:00:00,обучен,5746146425982766785
7817,3639343051840774726,3,2020-12-31,2021-08-31 00:00:00,обучен,5746146425982766785
7818,888475183260691803,1,2018-09-01,2019-08-31 00:00:00,обучен,5212477757657290292
7819,888475183260691803,2,2019-09-01,2020-08-31 00:00:00,обучен,5212477757657290292
7820,888475183260691803,3,2020-09-01,2021-08-31 00:00:00,обучен,5212477757657290292
7821,362731706579021712,1,2018-09-01,2018-09-01 00:00:00,обучен,1278215119866583870
7822,362731706579021712,1,2018-09-02,2019-08-31 00:00:00,обучен,1278215119866583870
7823,362731706579021712,2,2019-09-01,2019-12-29 00:00:00,обучен,1278215119866583870
7824,362731706579021712,2,2019-12-30,2020-08-31 00:00:00,обучен,1278215119866583870
7825,362731706579021712,3,2020-09-01,2021-08-31 00:00:00,обучен,1278215119866583870
7826,16305606506769735579,1,2018-09-01,2019-03-11 00:00:00,обучен,1871881558734096666
7827,16685374598808556251,1,2018-09-01,2019-08-31 00:00:00,обучен,7653827751193691771
7828,16685374598808556251,2,2019-09-01,2019-12-29 00:00:00,обучен,7653827751193691771
7829,16685374598808556251,2,2019-12-30,2020-08-31 00:00:00,обучен,7653827751193691771
7830,16685374598808556251,3,2020-09-01,2020-12-30 00:00:00,обучен,7653827751193691771
7831,16685374598808556251,3,2020-12-31,2021-08-31 00:00:00,обучен,7653827751193691771
7832,7619697837101785509,1,2018-09-01,2018-09-01 00:00:00,обучен,18294236973528381523
7833,7619697837101785509,1,2018-09-02,2019-08-31 00:00:00,обучен,18294236973528381523
7834,7619697837101785509,2,2019-09-01,2019-12-29 00:00:00,обучен,18294236973528381523
7835,7619697837101785509,2,2019-12-30,2020-02-03 00:00:00,обучен,18294236973528381523
7836,7619697837101785509,2,2020-02-04,2020-08-31 00:00:00,обучен,18294236973528381523
7837,7619697837101785509,3,2020-09-01,2021-02-09 00:00:00,обучен,18294236973528381523
7838,7619697837101785509,3,2021-02-10,2021-08-31 00:00:00,академ,18294236973528381523
7839,10937787735539002640,1,2018-09-01,2019-08-31 00:00:00,обучен,1871881558734096666
7840,10937787735539002640,2,2019-09-01,2019-12-29 00:00:00,обучен,1871881558734096666
7841,10937787735539002640,2,2019-12-30,2020-08-31 00:00:00,обучен,1871881558734096666
7842,10937787735539002640,3,2020-09-01,2020-09-01 00:00:00,обучен,1871881558734096666
7843,10937787735539002640,3,2020-09-02,2021-04-04 00:00:00,обучен,5746146425982766785
7844,10937787735539002640,3,2021-04-05,2021-08-31 00:00:00,отчисл,5746146425982766785
7845,15987186343332575539,1,2018-09-01,2019-08-31 00:00:00,обучен,17059565147464424753
7846,15987186343332575539,2,2019-09-01,2020-08-31 00:00:00,обучен,17059565147464424753
7847,15987186343332575539,3,2020-09-01,2021-08-31 00:00:00,обучен,17059565147464424753
7848,1403183527960871806,1,2018-09-01,2019-08-31 00:00:00,обучен,3299769316445740287
7849,1403183527960871806,2,2019-09-01,2019-11-04 00:00:00,обучен,3299769316445740287
7850,1403183527960871806,2,2019-11-05,2020-02-04 00:00:00,отчисл,3299769316445740287
7851,1403183527960871806,1,2020-02-05,2020-08-31 00:00:00,обучен,12711759577205093749
7852,1403183527960871806,2,2020-09-01,2020-12-30 00:00:00,обучен,12711759577205093749
7853,1403183527960871806,2,2020-12-31,2021-08-31 00:00:00,обучен,12711759577205093749
7854,1403183527960871806,3,2021-09-01,2021-11-25 00:00:00,,12711759577205093749
7855,15543888927011160359,1,2018-09-01,2019-08-31 00:00:00,обучен,5746146425982766785
7856,15543888927011160359,2,2019-09-01,2019-09-01 00:00:00,обучен,5746146425982766785
